,PAR,TAir,VPD,Precip,fAPAR,DOY_sin,DOY_cos,target
0,0.8245308223245013,0.7789893595035462,0.6737040251204729,-0.07351075415203588,0.6546117580525407,-0.0629641506061721,-0.8871399039473178,obs
1,0.805511342756578,0.8118842377318201,0.7530053152991972,-0.10809542916592645,0.8098869303437776,-0.2188794593540277,-0.8208934330333005,preds_preles
