,PAR,TAir,VPD,Precip,fAPAR,DOY_sin,DOY_cos,target
0,0.869778965526167,0.8307446018035188,0.805740484574848,-0.11275644307818164,0.690904199132581,-0.09014542488038872,-0.9231949347296222,obs
1,0.7981966392391369,0.8818384783999653,0.808642755466916,-0.08469549558816807,0.8362932115121244,-0.3030848416936328,-0.8539208620963511,preds_preles
2,0.8970588526688208,0.8249653431116241,0.8285271709148198,-0.15467502881892967,0.7113995472488459,-0.05692547745082468,-0.9601307078023381,preds_nn_obs
3,0.8121048109423276,0.8862372149143039,0.818016326917253,-0.08603292643152753,0.8425830033581685,-0.2912493576024504,-0.8633156444403184,preds_nn_preles
